Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,class
6,1,2,0,55.0,0.0,55.0,0.0,27.5,38.89087296526012,0.0,0.0,0.0,0.0,55000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0.0,55.0,36.66666666666667,31.75426480542941,1008.3333333333333,0,1,0,0,1,0,0,0,0.0,55.0,27.5,0.0,0,0,0,0,0,0,2,55,0,0,352,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0,114082689,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035062287145072465,38027563.0,65865643.49121363,114082657.0,11.0,114082689.0,38027563.0,65865643.49121363,114082657.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.035062287145072465,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,21.0,0.0,21.0,21.0,114082657.0,0.0,114082657.0,114082657.0,2
6,1038,3,2,43.0,0.0,43.0,0.0,14.333333333333336,24.826061575153908,0.0,0.0,0.0,0.0,41425.81888246628,4816.955684007707,259.5,138.2497739600322,465.0,175.0,573.0,286.5,98.28784258493008,356.0,217.0,857.0,857.0,0.0,857.0,857.0,0,0,0,0,72,52,2890.173410404624,1926.7822736030828,0.0,43.0,7.166666666666666,17.55467648994611,308.1666666666667,0,0,0,1,0,0,0,0,0.0,8.6,14.333333333333336,0.0,0,0,0,0,0,0,3,43,2,0,65535,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
17,437,1,1,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,864988.5583524028,4576.659038901602,437.0,0.0,437.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2288.329519450801,2288.329519450801,33.0,345.0,137.0,180.1332839871632,32448.0,0,0,0,0,0,0,0,0,1.0,205.5,33.0,345.0,0,0,0,0,0,0,1,33,1,345,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,374,1,1,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,668449.1978609626,5347.593582887701,374.0,0.0,374.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2673.7967914438505,2673.7967914438505,37.0,213.0,95.66666666666666,101.61364737737414,10325.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,37.0,213.0,0,0,0,0,0,0,1,37,1,213,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,118263119,27,0,1242.0,0.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,10.502006124157775,0.2283044809599517,4548581.499999999,4721874.808528681,12952704.0,972220.0,118263119.0,4548581.499999999,4721874.808528681,12952704.0,972220.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,216,0,0.2283044809599517,0.0,46.0,46.0,46.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,47.7037037037037,46.0,0.0,0,0,0,0,0,0,27,1242,0,0,-1,-1,26,8,2998521.5,10209.060457680333,3005157.0,2974519.0,11408947.75,1133715.7147653592,12952704.0,9546707.0,5
6,54060656,5,3,123.0,46.0,46.0,0.0,24.6,23.27659768952499,46.0,0.0,15.333333333333332,26.558112382722783,3.1261181884289377,0.14798192607947636,7722950.857142857,20431042.921082992,54056201.0,4.0,54060656.0,13515163.999999998,27027358.04974383,54056201.0,9.0,54059697.0,27029848.5,38221158.69776949,54056289.0,3408.0,1,0,0,0,100,60,0.09248870379967272,0.05549322227980363,0.0,46.0,23.88888888888889,23.154073315749674,536.1111111111112,0,1,0,0,1,0,0,0,0.0,26.875,24.6,15.333333333333336,0,0,0,0,0,0,5,123,3,46,273,16384,2,20,3772.0,0.0,3772.0,3772.0,54056201.0,0.0,54056201.0,54056201.0,2
17,416368,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,105.67574837643623,4.803443108019828,416368.0,0.0,416368.0,416368.0,416368.0,416368.0,0.0,416368.0,416368.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.803443108019828,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,410831,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.0999997565909,4.868181807117769,410831.0,0.0,410831.0,410831.0,410831.0,410831.0,0.0,410831.0,410831.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.868181807117769,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,123125,1,1,34.0,153.0,34.0,34.0,34.0,0.0,153.0,153.0,153.0,0.0,1518.781725888325,16.243654822335028,123125.0,0.0,123125.0,123125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,8.121827411167514,8.121827411167514,34.0,153.0,73.66666666666666,68.70468203356546,4720.333333333333,0,0,0,0,0,0,0,0,1.0,110.5,34.0,153.0,0,0,0,0,0,0,1,34,1,153,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6,448902,8,9,1256.0,3607.0,613.0,0.0,157.0,256.83290843881906,1448.0,0.0,400.7777777777777,603.8393366156632,10833.099429274094,37.87018101946528,28056.375000000004,59393.83507163575,158693.0,12.0,307027.0,43861.0,73833.69396149702,159522.0,245.0,304987.0,38123.375,68839.60649621388,158693.0,263.0,0,0,0,0,180,188,17.821261656218947,20.04891936324632,0.0,1448.0,270.16666666666663,467.0114307707983,218099.6764705882,0,0,0,1,0,0,0,0,1.0,286.0588235294117,157.0,400.77777777777777,0,0,0,0,0,0,8,1256,9,3607,29200,16384,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17,132,3,0,135.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,1022727.2727272728,22727.272727272724,66.0,63.639610306789294,111.0,21.0,132.0,66.0,63.639610306789294,111.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0,22727.272727272724,0.0,45.0,45.0,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,60.0,45.0,0.0,0,0,0,0,0,0,3,135,0,0,-1,-1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6,674113,8,10,1033.0,3556.0,645.0,0.0,129.125,227.17295959560985,2840.0,0.0,355.6,883.7403087634588,6807.464030511205,26.701754750316343,39653.705882352944,126544.76439128404,527196.0,72.0,632186.0,90312.28571428572,193512.5907744457,527611.0,494.0,638130.0,70903.33333333331,171915.6734026889,527196.0,337.0,0,0,0,0,180,204,11.867446555696151,14.83430819462019,0.0,2840.0,241.5263157894737,653.1870897905177,426653.374269006,0,0,0,1,0,0,0,0,1.0,254.94444444444446,129.125,355.6,0,0,0,0,0,0,8,1033,10,3556,29200,65535,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,240261,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,399.56547254860334,8.324280678095906,240261.0,0.0,240261.0,240261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4.162140339047951,4.162140339047951,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,86318,1,1,141.0,37.0,141.0,141.0,141.0,0.0,37.0,37.0,37.0,0.0,2062.1423109895964,23.170138325725798,86318.0,0.0,86318.0,86318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,11.585069162862899,11.585069162862899,37.0,141.0,106.33333333333334,60.04442799572108,3605.333333333333,0,0,0,0,0,0,0,0,1.0,159.5,141.0,37.0,0,0,0,0,0,0,1,141,1,37,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,413413,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,106.43109916717664,4.837777234871666,413413.0,0.0,413413.0,413413.0,413413.0,413413.0,0.0,413413.0,413413.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.837777234871666,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,4836467,6,0,300.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,62.02874949834249,1.2405749899668501,967293.4,485126.15234472783,1835113.0,749941.0,4836467.0,967293.4,485126.15234472783,1835113.0,749941.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,1.2405749899668501,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,58.33333333333334,50.0,0.0,0,0,0,0,0,0,6,300,0,0,-1,-1,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,677,1,1,42.0,149.0,42.0,42.0,42.0,0.0,149.0,149.0,149.0,0.0,282127.0310192024,2954.2097488921722,677.0,0.0,677.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1477.1048744460854,1477.1048744460854,42.0,149.0,77.66666666666666,61.776478803289955,3816.333333333333,0,0,0,0,0,0,0,0,1.0,116.5,42.0,149.0,0,0,0,0,0,0,1,42,1,149,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,684,1,1,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,318713.45029239764,2923.9766081871344,684.0,0.0,684.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1461.9883040935672,1461.9883040935672,33.0,185.0,83.66666666666666,87.75724091682311,7701.333333333332,0,0,0,0,0,0,0,0,1.0,125.5,33.0,185.0,0,0,0,0,0,0,1,33,1,185,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,411370,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,106.95967134210078,4.861803242822763,411370.0,0.0,411370.0,411370.0,411370.0,411370.0,0.0,411370.0,411370.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.861803242822763,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,90640088,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06619587571450725,18128017.6,24527488.903490003,44996771.0,215222.0,90423983.0,45211991.5,2.1213203435596424,45211993.0,45211990.0,90424866.0,45212433.0,39.597979746446654,45212461.0,45212405.0,0,0,0,0,96,96,0.033097937857253616,0.033097937857253616,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,440,358,0,32,215456.0,330.92597359530424,215690.0,215222.0,44996535.5,333.04729393886385,44996771.0,44996300.0,2
6,116766531,11,12,875.0,355.0,517.0,0.0,79.54545454545453,154.04308724273457,156.0,0.0,29.58333333333333,46.9728322511744,10.533840386163394,0.19697425112338046,5307569.59090909,17169082.228295032,58547114.0,6.0,116766531.0,11676653.1,24600448.769412834,58547192.0,722.0,116763586.0,10614871.454545457,23612444.02293791,58547330.0,242.0,0,0,0,0,240,248,0.09420507662422548,0.10276917449915507,0.0,517.0,51.25,110.06529682519094,12114.369565217392,0,0,0,1,0,0,0,0,1.0,53.47826086956522,79.54545454545455,29.58333333333333,0,0,0,0,0,0,11,875,12,355,29200,16384,6,20,29745.0,20709.743407391605,44389.0,15101.0,58352352.0,275435.06183490873,58547114.0,58157590.0,2
6,25637,1,3,46.0,60.0,46.0,46.0,46.0,0.0,60.0,0.0,20.0,34.64101615137755,4134.649139914965,156.0244958458478,8545.666666666668,14777.282305394769,25609.0,6.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,11.31370849898476,22.0,6.0,1,0,0,0,32,96,39.00612396146195,117.01837188438586,0.0,60.0,30.4,28.33372548748223,802.8,0,1,0,0,1,0,0,0,3.0,38.0,46.0,20.0,0,0,0,0,0,0,1,46,3,60,698,358,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17,765,1,1,34.0,216.0,34.0,34.0,34.0,0.0,216.0,216.0,216.0,0.0,326797.38562091504,2614.3790849673205,765.0,0.0,765.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1307.1895424836605,1307.1895424836605,34.0,216.0,94.66666666666666,105.07774899251189,11041.333333333332,0,0,0,0,0,0,0,0,1.0,142.0,34.0,216.0,0,0,0,0,0,0,1,34,1,216,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,130910,1,1,141.0,21.0,141.0,141.0,141.0,0.0,21.0,21.0,21.0,0.0,1237.4914063096785,15.277671682835535,130910.0,0.0,130910.0,130910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,7.638835841417768,7.638835841417768,21.0,141.0,101.0,69.2820323027551,4800.0,0,0,0,0,0,0,0,0,1.0,151.5,141.0,21.0,0,0,0,0,0,0,1,141,1,21,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,76064,1,1,42.0,149.0,42.0,42.0,42.0,0.0,149.0,149.0,149.0,0.0,2511.043331931005,26.293647454774927,76064.0,0.0,76064.0,76064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,13.146823727387464,13.146823727387464,42.0,149.0,77.66666666666666,61.776478803289955,3816.333333333333,0,0,0,0,0,0,0,0,1.0,116.5,42.0,149.0,0,0,0,0,0,0,1,42,1,149,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,117642744,14,12,639.0,968.0,490.0,0.0,45.64285714285714,131.3999222238718,490.0,0.0,80.66666666666666,181.10485829201187,13.660000994196466,0.2210081056932844,4705709.759999998,14133932.557491114,59964960.0,9.0,117642744.0,9049441.846153844,18927870.818664845,60084529.0,20.0,117474214.0,10679474.0,20235426.73278024,59964960.0,76.0,1,0,0,0,448,384,0.11900436460407622,0.1020037410892082,0.0,490.0,77.66666666666666,172.06103568210904,29605.0,0,1,0,0,1,0,0,0,0.0,80.65384615384616,45.64285714285714,80.66666666666667,0,0,0,0,0,0,14,639,12,968,1444,1444,7,32,106893.5,27701.34363167245,131986.0,82531.0,29270423.25,25304545.06811583,59964960.0,7396487.0,1
17,79222923,4,0,88.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,1.1107896132537296,0.05049043696607862,26407641.0,45009001.32313543,78379559.0,419524.0,79222923.0,26407641.0,45009001.32313543,78379559.0,419524.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,0.05049043696607862,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,27.5,22.0,0.0,0,0,0,0,0,0,4,88,0,0,-1,-1,3,8,419524.0,0.0,419524.0,419524.0,78379559.0,0.0,78379559.0,78379559.0,3
17,415562,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,105.88071094084637,4.81275958822029,415562.0,0.0,415562.0,415562.0,415562.0,415562.0,0.0,415562.0,415562.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.81275958822029,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,871,1,1,34.0,141.0,34.0,34.0,34.0,0.0,141.0,141.0,141.0,0.0,200918.48450057406,2296.211251435132,871.0,0.0,871.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1148.105625717566,1148.105625717566,34.0,141.0,69.66666666666666,61.776478803289955,3816.333333333333,0,0,0,0,0,0,0,0,1.0,104.5,34.0,141.0,0,0,0,0,0,0,1,34,1,141,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,104843595,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06676611957077587,17473932.5,22089448.332529727,45030564.0,25452.0,90111989.0,45055994.5,84.14570696119915,45056054.0,45055935.0,104818143.0,34939381.0,17523092.206149913,45056713.0,14705457.0,0,0,0,0,96,128,0.028614051244618237,0.03815206832615765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,4,0,279,421,0,32,25471.0,26.87005768508881,25490.0,25452.0,45030523.5,57.27564927611035,45030564.0,45030483.0,2
17,129203,1,1,45.0,197.0,45.0,45.0,45.0,0.0,197.0,197.0,197.0,0.0,1873.0215242680122,15.479516729487706,129203.0,0.0,129203.0,129203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,7.739758364743853,7.739758364743853,45.0,197.0,95.66666666666666,87.75724091682311,7701.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,45.0,197.0,0,0,0,0,0,0,1,45,1,197,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6,16499023,39,81,88880.0,1587.0,10220.0,0.0,2278.9743589743593,3318.339157241636,317.0,0.0,19.592592592592595,59.97411478666813,5483.173155161975,7.2731579318363275,138647.25210084036,827065.4248155806,7308968.0,1.0,16499023.0,434184.81578947365,1431730.5933656963,7309168.0,5.0,16491692.0,206146.15,1007664.4829679626,7309087.0,1.0,1,0,0,0,780,1620,2.3637763278468062,4.9093816039895195,0.0,10220.0,749.9834710743802,2147.3351468873816,4611048.233057853,0,1,0,0,1,0,0,0,2.0,756.2333333333332,2278.9743589743593,19.592592592592585,0,0,0,0,0,0,39,88880,81,1587,16384,16384,24,20,8942936.0,0.0,8942936.0,8942936.0,7308968.0,0.0,7308968.0,7308968.0,0
6,83769985,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05968724955603131,20942496.25,24275937.50186089,45015813.0,37174.0,83769985.0,41884992.5,4484593.53575823,45056079.0,38713906.0,45052987.0,45052987.0,0.0,45052987.0,45052987.0,0,0,0,0,96,64,0.035812349733618784,0.023874899822412525,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,0,296,848,0,32,40266.0,0.0,40266.0,40266.0,45015813.0,0.0,45015813.0,45015813.0,2
17,421095,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,104.48948574549686,4.749522079340767,421095.0,0.0,421095.0,421095.0,421095.0,421095.0,0.0,421095.0,421095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.749522079340767,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,665,1,1,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,568421.052631579,3007.518796992481,665.0,0.0,665.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1503.7593984962411,1503.7593984962411,33.0,345.0,137.0,180.1332839871632,32448.0,0,0,0,0,0,0,0,0,1.0,205.5,33.0,345.0,0,0,0,0,0,0,1,33,1,345,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,410591,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.16260220024307,4.871027372738322,410591.0,0.0,410591.0,410591.0,410591.0,410591.0,0.0,410591.0,410591.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.871027372738322,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,1044,1,1,45.0,189.0,45.0,45.0,45.0,0.0,189.0,189.0,189.0,0.0,224137.93103448272,1915.7088122605364,1044.0,0.0,1044.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,957.8544061302682,957.8544061302682,45.0,189.0,93.0,83.13843876330611,6912.0,0,0,0,0,0,0,0,0,1.0,139.5,45.0,189.0,0,0,0,0,0,0,1,45,1,189,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
17,411611,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,106.897045997313,4.8589566362415,411611.0,0.0,411611.0,411611.0,411611.0,411611.0,0.0,411611.0,411611.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.8589566362415,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,129598,1,1,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,1929.042114847452,15.432336918779617,129598.0,0.0,129598.0,129598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,7.716168459389808,7.716168459389808,37.0,213.0,95.66666666666666,101.61364737737414,10325.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,37.0,213.0,0,0,0,0,0,0,1,37,1,213,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,90385196,4,0,416.0,0.0,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,4.602523625660999,0.04425503486212499,30128398.66666667,6232.797312068903,30135257.0,30123080.0,90385196.0,30128398.66666667,6232.797312068903,30135257.0,30123080.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,0.04425503486212499,0.0,104.0,104.0,104.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,130.0,104.0,0.0,0,0,0,0,0,0,4,416,0,0,-1,-1,3,8,0.0,0.0,0.0,0.0,30128398.66666667,6232.797312068903,30135257.0,30123080.0,3
17,350,1,1,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,714285.7142857143,5714.2857142857165,350.0,0.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2857.142857142857,2857.142857142857,37.0,213.0,95.66666666666666,101.61364737737414,10325.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,37.0,213.0,0,0,0,0,0,0,1,37,1,213,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,119997857,6029,6028,604386.0,423576.0,149.0,3.0,100.24647536904972,15.254040647380293,108.0,3.0,70.2680822826806,6.167088569343862,8566.50298346578,100.47679434808573,9953.372345720043,6263.540989134393,24408.0,4.0,119997857.0,19906.744691439904,1849.2786126229666,27805.0,53.0,119978182.0,19906.783142525328,1740.5633211701486,38522.0,49.0,0,0,0,0,48232,48224,50.242563915120584,50.23423043296515,3.0,149.0,85.25949577044275,18.9745206111734,360.0324324238442,0,0,0,0,0,0,0,0,0.0,85.26656713942108,100.24647536904959,70.26808228268082,0,0,0,0,0,0,6029,604386,6028,423576,-1,-1,6028,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,123852,1,1,37.0,225.0,37.0,37.0,37.0,0.0,225.0,225.0,225.0,0.0,2115.428091593192,16.148306042696117,123852.0,0.0,123852.0,123852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,8.074153021348058,8.074153021348058,37.0,225.0,99.66666666666666,108.54185060764964,11781.333333333332,0,0,0,0,0,0,0,0,1.0,149.5,37.0,225.0,0,0,0,0,0,0,1,37,1,225,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6,1219,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2461.033634126333,609.5,795.4951288348659,1172.0,47.0,1219.0,1219.0,0.0,1219.0,1219.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,1640.6890894175556,820.3445447087778,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,333,229,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
