Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,tor
6,1892,4,1,38.0,0.0,38.0,0.0,9.5,19.0,0.0,0.0,0.0,0.0,20084.566596194498,2642.7061310782237,473.0,641.8857634605503,1390.0,24.0,1892.0,630.6666666666666,695.6790447708867,1390.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,20,2114.164904862579,528.5412262156449,0.0,38.0,6.333333333333332,15.513435037626795,240.66666666666669,0,0,0,0,1,0,0,0,0.0,7.6,9.5,0.0,0,0,0,0,0,0,4,38,1,0,16384,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,54060351,5,3,123.0,46.0,46.0,0.0,24.6,23.27659768952499,46.0,0.0,15.333333333333332,26.558112382722783,3.126135825496213,0.1479827609702349,7722907.285714285,20431045.8187288,54056164.0,14.0,54060351.0,13515087.750000002,27027384.21986282,54056164.0,14.0,54059665.0,27029832.5,38221170.01147799,54056281.0,3384.0,1,0,0,0,100,60,0.09248922560639684,0.055493535363838095,0.0,46.0,23.88888888888889,23.154073315749674,536.1111111111112,0,1,0,0,1,0,0,0,0.0,26.875,24.6,15.333333333333336,0,0,0,0,0,0,5,123,3,46,279,16384,2,20,3784.0,0.0,3784.0,3784.0,54056164.0,0.0,54056164.0,54056164.0,0
17,3005183,4,0,688.0,0.0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,228.93780511869,1.3310337506900578,1001727.6666666664,1001.3532510225017,1002811.0,1000836.0,3005183.0,1001727.6666666664,1001.3532510225017,1002811.0,1000836.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,1.3310337506900578,0.0,172.0,172.0,172.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,215.0,172.0,0.0,0,0,0,0,0,0,4,688,0,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,137649,14,14,1030.0,11298.0,697.0,0.0,73.57142857142857,188.78588371514942,1420.0,0.0,807.0,663.3671683163103,89561.13012081455,203.4159347325444,5098.11111111111,12860.944014679402,41973.0,15.0,137649.0,10588.384615384615,17445.015570540778,42116.0,54.0,95832.0,7371.692307692307,14773.21054242338,41973.0,778.0,0,0,0,0,300,288,101.7079673662722,101.7079673662722,0.0,1420.0,425.103448275862,601.6833139990067,362022.8103448275,0,0,0,1,0,0,0,0,1.0,440.28571428571433,73.57142857142857,807.0,0,0,0,0,0,0,14,1030,14,11298,29200,16384,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,1349,3,1,38.0,0.0,38.0,0.0,12.666666666666664,21.939310229205777,0.0,0.0,0.0,0.0,28169.014084507042,2965.159377316531,449.6666666666666,751.1566636417023,1317.0,10.0,1327.0,663.5,924.1885630108176,1317.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,2223.869532987398,741.2898443291327,0.0,38.0,7.6,16.994116628998402,288.8,0,0,0,0,1,0,0,0,0.0,9.5,12.666666666666664,0.0,0,0,0,0,0,0,3,38,1,0,16384,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,6490810,4,2,321.0,0.0,244.0,0.0,80.25,110.83433583506512,0.0,0.0,0.0,0.0,49.45453649082318,0.9243838596415548,1298162.0,2902362.573964614,6490066.0,27.0,6490810.0,2163603.333333333,3746921.8518752605,6490176.0,27.0,6490207.0,6490207.0,0.0,6490207.0,6490207.0,1,0,0,0,80,40,0.6162559064277032,0.3081279532138516,0.0,244.0,80.71428571428571,112.94941977970241,12757.571428571433,0,1,0,0,1,0,0,0,0.0,94.16666666666669,80.25,0.0,0,0,0,0,0,0,4,321,2,0,8093,16384,2,20,110.0,0.0,110.0,110.0,6490066.0,0.0,6490066.0,6490066.0,0
6,324690,11,9,506.0,4469.0,194.0,0.0,46.0,77.01558283879956,1460.0,0.0,496.5555555555555,671.6306855540312,15322.307431704086,61.597215805845565,17088.94736842105,36390.6478163975,108101.0,5.0,324690.0,32469.000000000004,45926.00676208537,108106.0,21.0,216102.0,27012.75,41176.55202643507,100057.0,248.0,0,0,0,0,240,188,33.87846869321507,27.71874711263051,0.0,1460.0,236.90476190476184,486.40506830849375,236589.8904761905,0,0,0,1,0,0,0,0,0.0,248.75,46.0,496.5555555555555,0,0,0,0,0,0,11,506,9,4469,29200,16384,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,109122094,37,40,10378.0,16754.0,2890.0,0.0,280.4864864864864,712.1591824874556,1460.0,0.0,418.85,608.1493806876475,248.63892366288346,0.7056316203023009,1435817.026315789,7353245.679231603,45162547.0,2.0,109122094.0,3031169.277777778,10530473.084148953,45162547.0,8.0,109121513.0,2797987.512820512,10139381.33731437,45162787.0,2.0,1,0,0,0,740,800,0.339069739625781,0.36656188067652,0.0,2890.0,348.8846153846153,655.8705126552263,430166.1293706293,0,1,0,0,1,0,0,0,1.0,353.4155844155844,280.4864864864865,418.85,0,0,0,0,0,0,37,10378,40,16754,4467,16384,13,20,1368632.3333333335,2090296.712551195,3782299.0,161286.0,33707789.0,19759398.176663887,45162547.0,10891665.0,0
17,3007190,4,0,688.0,0.0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,228.7850119214283,1.3301454181478392,1002396.6666666664,165.85636355995914,1002540.0,1002215.0,3007190.0,1002396.6666666664,165.85636355995914,1002540.0,1002215.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,1.3301454181478392,0.0,172.0,172.0,172.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,215.0,172.0,0.0,0,0,0,0,0,0,4,688,0,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,112110464,53,70,7702.0,7654.0,885.0,0.0,145.32075471698116,224.67444597982774,1460.0,0.0,109.34285714285713,287.4191448100015,136.97204928167992,1.0971321998988426,918938.2295081968,3301799.2790666576,19341048.0,2.0,112110344.0,2155968.153846154,4811081.289760686,19341161.0,5.0,112106380.0,1624730.144927536,4271159.6136988,19341255.0,8.0,0,0,0,0,1080,1408,0.4727480210946233,0.6243841788042194,0.0,1460.0,123.83870967741942,261.0090608992191,68125.72987149225,0,0,0,1,0,0,0,0,1.0,124.84552845528455,145.32075471698113,109.34285714285713,0,0,0,0,0,0,53,7702,70,7654,29200,16384,34,20,144968.69999999998,311090.6004669701,980560.0,2848.0,11065761.0,4673885.759561095,19341048.0,5405594.0,0
6,111105081,1,2,543.0,0.0,543.0,543.0,543.0,0.0,0.0,0.0,0.0,0.0,4.887265236771666,0.02700146539652853,55552540.5,78563088.31712964,111105033.0,48.0,0.0,0.0,0.0,0.0,0.0,111105033.0,111105033.0,0.0,111105033.0,111105033.0,1,0,0,0,20,40,0.009000488465509512,0.018000976931019024,0.0,543.0,271.5,313.5011961699668,98283.0,0,1,0,0,1,0,0,0,2.0,362.0,543.0,0.0,0,0,0,0,0,0,1,543,2,0,16384,24569,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153846.15384615384,13.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,153846.15384615384,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,150791,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.263391051190055,150791.0,0.0,150791.0,150791.0,150791.0,150791.0,0.0,150791.0,150791.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,13.263391051190055,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,392610,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.094113751560072,392610.0,0.0,392610.0,392610.0,392610.0,392610.0,0.0,392610.0,392610.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,5.094113751560072,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,112095144,109,114,18971.0,70465.0,7300.0,0.0,174.04587155963299,733.3697640612677,1460.0,0.0,618.1140350877192,631.9526945269379,797.857933970806,1.9893814490304769,504933.0810810814,1997246.2055498057,9814882.0,2.0,112095144.0,1037917.9999999995,2771392.4241072307,9814882.0,6.0,112094934.0,991990.5663716813,2717363.370689486,9815090.0,2.0,1,0,0,0,2180,2280,0.9723882419027892,1.016993207127688,0.0,7300.0,400.2678571428573,715.7213299191362,512257.0221012171,0,1,0,0,1,0,0,0,1.0,402.0627802690583,174.04587155963299,618.1140350877192,0,0,0,0,0,0,109,18971,114,70465,5305,16384,36,20,1051719.5454545454,1490730.9742695603,4315723.0,204283.0,9113767.454545457,1176544.7612543572,9814882.0,5893531.0,0
6,117562856,970,10355,12514.0,14709727.0,1170.0,0.0,12.901030927835054,120.60691251631182,1460.0,0.0,1420.5434089811642,178.72229195933332,125228.67767009676,96.33144672837822,10381.742847050507,301773.3994124301,10239837.0,-40.0,117562856.0,121323.89680082565,1025567.639003967,10240051.0,2.0,117521702.0,11350.367201081726,315634.768328093,10240281.0,0.0,1,0,0,0,19400,207100,8.250905370995751,88.08054135738247,0.0,1460.0,1299.9656542468651,430.84459295600607,185627.06327942657,0,1,0,0,1,0,0,0,10.0,1300.0804415011035,12.901030927835052,1420.5434089811686,0,0,0,0,0,0,970,12514,10355,14709727,24576,16384,10,20,1291182.5454545454,1904555.523773532,5850693.0,123.0,9386458.454545457,1506924.7752905497,10239837.0,5592656.0,0
6,316049,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.492198994459716,158024.5,223254.11691724745,315889.0,160.0,316049.0,158024.5,223254.11691724745,315889.0,160.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,9.492198994459716,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,8730,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,27059,3,0,77.0,0.0,77.0,0.0,25.66666666666667,44.455970727601176,0.0,0.0,0.0,0.0,2845.6336154329438,110.86884215972506,13529.5,19119.46025650306,27049.0,10.0,27059.0,13529.5,19119.46025650306,27049.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,110.86884215972506,0.0,0.0,77.0,19.25,38.5,1482.25,0,0,0,0,1,0,0,0,0.0,25.66666666666667,25.66666666666667,0.0,0,0,0,0,0,0,3,77,0,0,16384,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,207865,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.621629422942776,207865.0,0.0,207865.0,207865.0,207865.0,207865.0,0.0,207865.0,207865.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,9.621629422942776,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,119049444,239,316,59664.0,261300.0,2599.0,0.0,249.6401673640167,376.1135123578029,1460.0,0.0,826.8987341772148,639.1482545544343,2696.056270535795,4.661928534500338,214890.69314079406,1041510.2989972904,9797255.0,1.0,119049295.0,500207.1218487396,1546913.2588201612,9797255.0,5.0,119049261.0,377934.16190476186,1366489.4514975795,9842295.0,2.0,1,0,0,0,4780,6320,2.0075692247668115,2.654359309733526,0.0,2599.0,578.2499999999998,611.7398143413998,374225.6004504503,0,1,0,0,1,0,0,0,1.0,579.2918918918919,249.6401673640168,826.8987341772151,0,0,0,0,0,0,239,59664,316,261300,689,16384,89,20,6030785.0,5961094.635961588,18498183.0,1203931.0,8109726.625,1467257.4502749715,9797255.0,6003224.0,1
6,86671747,17,19,1479.0,3289.0,269.0,0.0,87.0,121.79183059630888,685.0,0.0,173.10526315789474,238.58841704604612,55.01215984489157,0.4153602672852551,2476335.6285714293,10210342.374062654,45455318.0,4.0,86671516.0,5416969.750000001,14809161.037870973,45455318.0,11.0,86671227.0,4815068.166666666,14028411.061391724,45456382.0,19.0,1,0,0,0,340,380,0.19614234844025927,0.21921791884499567,0.0,685.0,130.10810810810813,192.62539693286442,37104.543543543536,0,1,0,0,1,0,0,0,1.0,133.72222222222223,87.0,173.10526315789474,0,0,0,0,0,0,17,1479,19,3289,295,16384,7,20,30717.5,22481.045894263905,46614.0,14821.0,43300563.0,3047283.744591238,45455318.0,41145808.0,0
6,117635256,15,19,1527.0,3885.0,606.0,0.0,101.8,192.87271894771882,1460.0,0.0,204.4736842105263,451.3956589685733,46.006615567700216,0.2890289965450494,3564704.7272727275,14243545.395875199,58818371.0,3.0,117635256.0,8402518.285714285,21345212.105558973,58818519.0,32.0,117632704.0,6535150.222222223,19016224.113253426,58818587.0,3.0,0,0,0,0,320,388,0.12751279259340415,0.16151620395164526,0.0,1460.0,154.62857142857138,355.6858400424772,126512.41680672267,0,0,0,1,0,0,0,0,1.0,159.17647058823533,101.8,204.4736842105264,0,0,0,0,0,0,15,1527,19,3885,29200,16384,8,20,31083.5,18570.7453943023,44215.0,17952.0,58785397.0,46632.27800569044,58818371.0,58752423.0,0
0,614501,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2546733040304248,614501.0,0.0,614501.0,614501.0,614501.0,614501.0,0.0,614501.0,614501.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.2546733040304248,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,119744052,4172,7471,75337.0,8929572.0,295.0,0.0,18.057766059443857,51.63727640149499,1460.0,0.0,1195.2311604872175,492.0169670056076,75201.30519718841,97.23238695814302,10285.522418828381,203132.48775851453,10367612.0,-9.0,119744052.0,28708.715415967403,338627.5545768184,10367612.0,2.0,119743862.0,16029.968139223596,254008.78875811,10367921.0,1.0,1,0,0,0,83440,149420,34.84097899075605,62.39140796738698,0.0,1460.0,773.3653383716922,689.1476800641344,474924.5249377786,0,1,0,0,1,0,0,0,1.0,773.4317615734776,18.05776605944391,1195.2311604872173,0,0,0,0,0,0,4172,75337,7471,8929572,3424,16384,462,20,15403074.2,14982071.509125056,35997078.0,1924070.0,7856684.6,1863724.7643637727,10367612.0,5260588.0,0
6,117437814,36,59,1354.0,57132.0,517.0,0.0,37.611111111111114,98.1355557460562,1460.0,0.0,968.3389830508477,652.0328849906982,498.01676315262466,0.8089387631142385,1249338.4468085107,8432960.203960503,58175425.0,2.0,117437814.0,3355366.114285713,13683785.190399176,58175526.0,6.0,117435327.0,2024747.017241379,10701459.955107417,58175531.0,2.0,0,0,0,0,740,1188,0.30654521549592195,0.5023935476183166,0.0,1460.0,609.2291666666664,686.2428675371525,470929.2732456139,0,0,0,1,0,0,0,0,1.0,615.6421052631579,37.611111111111114,968.3389830508473,0,0,0,0,0,0,36,1354,59,57132,29200,16384,10,20,583125.0,757643.7028379502,1118860.0,47390.0,58134284.0,58182.1601695915,58175425.0,58093143.0,0
6,43036,9,8,520.0,3062.0,202.0,0.0,57.77777777777778,85.15100965017645,1460.0,0.0,382.75,610.0395186262232,83232.64243888838,395.0181243610002,2689.75,5305.761239759412,20697.0,6.0,43036.0,5379.5,7819.882735693675,23489.0,16.0,39276.0,5610.857142857143,7329.747504258961,20931.0,38.0,0,0,0,0,200,168,209.1272423087648,185.89088205223538,0.0,1460.0,199.00000000000003,430.61173995635016,185426.47058823536,0,0,0,1,0,0,0,0,0.0,210.70588235294116,57.77777777777778,382.75,0,0,0,0,0,0,9,520,8,3062,29200,16384,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,398,3,1,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0.0,0.0,0.0,0.0,193467.33668341703,10050.251256281406,132.66666666666666,155.93054009184132,310.0,17.0,398.0,199.0,257.38686835190333,381.0,17.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,20,7537.688442211053,2512.562814070352,0.0,46.0,24.6,23.27659768952499,541.8,0,1,0,0,1,0,0,0,0.0,30.75,25.66666666666667,0.0,0,0,0,0,0,0,3,77,1,0,320,16384,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,886764,14,14,1037.0,11298.0,703.0,0.0,74.07142857142857,190.36542360810824,1420.0,0.0,807.0,663.3671683163103,13910.127158973526,31.57548118777939,32843.11111111112,85651.15290406121,276931.0,17.0,886764.0,68212.61538461539,115730.93545845787,277033.0,21.0,609506.0,46885.076923076915,97724.12080482957,268411.0,485.0,0,0,0,0,300,288,15.787740593889694,15.787740593889694,0.0,1420.0,425.3448275862069,601.7683628785883,362125.1625615764,0,0,0,1,0,0,0,0,1.0,440.53571428571433,74.07142857142857,807.0,0,0,0,0,0,0,14,1037,14,11298,29200,16384,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,4187,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.66897540004777,4187.0,0.0,4187.0,4187.0,4187.0,4187.0,0.0,4187.0,4187.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,477.66897540004777,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,110172173,6890,1793,8976644.0,487804.0,1460.0,0.0,1302.8510885341063,421.7309132149347,4380.0,0.0,272.06023424428355,650.7980323872356,85905.97554974249,78.81300480476136,12689.722759732793,166343.22613743934,7050030.0,-1.0,110172141.0,15992.472202061335,187073.08804350288,7050237.0,1.0,109462143.0,61083.78515625005,362099.3379381096,7050030.0,3.0,0,0,0,0,137800,35860,62.53847784231322,16.27452696244813,0.0,4380.0,1089.8719484108674,634.6317448148436,402757.4515267328,0,0,0,0,1,0,0,0,0.0,1089.997466313486,1302.8510885341075,272.0602342442833,0,0,0,0,0,0,6890,8976644,1793,487804,16384,24568,6333,20,9636527.5,14613416.81982806,31539003.0,1545253.0,5973259.25,829598.7918704539,7050030.0,5026412.0,1
6,119992415,2207,4158,194849.0,5234412.0,2599.0,0.0,88.28681468056179,251.35532658432967,1460.0,0.0,1258.8773448773434,381.897980754136,45246.70163526586,53.04501955394432,18854.873507228138,341375.30656273564,15759601.0,0.0,119992256.0,54393.588395285646,578376.3244797555,15759601.0,2.0,119992311.0,28865.121722396034,422835.9162795213,15759869.0,1.0,1,0,0,0,44140,83160,18.39282924674864,34.652190307195674,0.0,2599.0,853.0680175934638,653.8928852260992,427575.9053493126,0,1,0,0,1,0,0,0,1.0,853.2020424194818,88.28681468056185,1258.877344877345,0,0,0,0,0,0,2207,194849,4158,5234412,16384,16384,291,20,7561913.999999999,6638096.6013812525,20389767.0,755582.0,9420501.285714287,3188734.84972158,15759601.0,5551603.0,1
6,99125746,339,421,89333.0,330549.0,7300.0,0.0,263.519174041298,1067.0433804746183,1460.0,0.0,785.1520190023758,668.9729659830448,4235.852106474941,7.667029310427583,130600.4558629776,1188804.8239467929,24324124.0,1.0,99125746.0,293271.4378698225,1769471.505623896,24324124.0,4.0,99125536.0,236013.1809523809,1591591.2465039482,24324310.0,1.0,1,0,0,0,6780,8420,3.4198986003091467,4.247130710118439,0.0,7300.0,552.2785808147187,906.0621325715407,820948.5880800885,0,1,0,0,1,0,0,0,1.0,553.0052631578948,263.519174041298,785.1520190023751,0,0,0,0,0,0,339,89333,421,330549,8093,16384,94,20,9972210.25,11063756.029906882,26421653.0,2946733.0,14760292.0,6758404.57028077,24324124.0,9808534.0,0
6,102395477,2,2,543.0,543.0,543.0,0.0,271.5,383.95898218429534,543.0,0.0,271.5,383.95898218429534,10.605937213418127,0.039064225463786836,34131825.66666667,59117533.99706894,102394874.0,27.0,102395477.0,102395477.0,0.0,102395477.0,102395477.0,102394874.0,102394874.0,0.0,102394874.0,102394874.0,1,0,0,0,40,40,0.01953211273189341,0.01953211273189341,0.0,543.0,325.8,297.41334872530524,88454.70000000003,0,1,0,0,1,0,0,0,1.0,407.25,271.5,271.5,0,0,0,0,0,0,2,543,2,543,6584,16384,0,20,576.0,0.0,576.0,576.0,102394874.0,0.0,102394874.0,102394874.0,1
6,26911924,7,5,592.0,384.0,296.0,0.0,84.57142857142857,144.4332107963829,384.0,0.0,76.8,171.73002067198385,36.26645200097919,0.4458990000120393,2446538.545454546,4512620.579416742,12104471.0,45.0,26911924.0,4485320.666666667,5454879.444457179,12104734.0,326.0,22115014.0,5528753.5,6436428.861176851,12104709.0,683.0,0,0,0,0,160,108,0.2601077500070229,0.1857912500050164,0.0,384.0,75.07692307692307,144.16799317605228,20784.410256410258,0,0,0,1,0,0,0,0,0.0,81.33333333333333,84.57142857142857,76.8,0,0,0,0,0,0,7,592,5,384,29200,16384,2,20,8343.0,11426.845583974608,16423.0,263.0,11052763.0,1487339.7172562832,12104471.0,10001055.0,0
6,116628076,14,16,2353.0,950.0,1432.0,0.0,168.07142857142858,388.70227172471743,511.0,0.0,59.375,128.2039390970496,28.32079644355961,0.2572279422666631,4021657.793103448,15028954.952911882,58587758.0,13.0,116628076.0,8971390.46153846,21884318.289881293,58587865.0,61.0,116625153.0,7775010.199999997,20513776.39602991,58587945.0,70.0,0,0,0,0,300,328,0.12003970639110947,0.13718823587555368,0.0,1432.0,106.54838709677419,277.5281173394481,77021.85591397848,0,0,0,1,0,0,0,0,1.0,110.1,168.07142857142858,59.375,0,0,0,0,0,0,14,2353,16,950,29200,16384,8,20,31902.0,17237.849111765656,44091.0,19713.0,58280327.0,434773.08969392296,58587758.0,57972896.0,0
6,74875653,10,8,31.0,0.0,31.0,0.0,3.1,9.803060746521975,0.0,0.0,0.0,0.0,0.4140197615371715,0.24039857121513186,4404450.176470589,5089177.465561802,10240628.0,74.0,74875653.0,8319517.0,3893750.8773484086,10241322.0,74.0,71680397.0,10240056.714285716,926.690296033183,10241105.0,10238147.0,0,0,0,0,200,160,0.13355476178618436,0.10684380942894747,0.0,31.0,1.6315789473684212,7.1118877499874165,50.57894736842106,0,0,0,0,1,0,0,0,0.0,1.7222222222222223,3.1,0.0,0,0,0,0,0,0,10,31,8,0,343,16384,1,20,255.57142857142856,234.4737775977356,694.0,94.0,10239792.142857144,836.4503230063275,10240628.0,10238018.0,0
6,44044698,7,5,31.0,0.0,31.0,0.0,4.428571428571429,11.716898663286045,0.0,0.0,0.0,0.0,0.7038304587762187,0.2724505001714395,4004063.454545455,5025593.310146721,10240578.0,128.0,44044698.0,7340782.999999999,4596111.364832928,10240724.0,307.0,40959967.0,10239991.75,708.4157795156004,10240957.0,10239254.0,0,0,0,0,140,100,0.1589294584333397,0.1135210417380998,0.0,31.0,2.3846153846153846,8.597853041491051,73.92307692307693,0,0,0,0,1,0,0,0,0.0,2.583333333333333,4.428571428571429,0.0,0,0,0,0,0,0,7,31,5,0,343,16384,1,20,236.0,109.717819883554,379.0,146.0,10239762.25,650.5573892184044,10240578.0,10238989.0,0
6,52657861,5,3,123.0,46.0,46.0,0.0,24.6,23.27659768952499,46.0,0.0,15.333333333333332,26.558112382722783,3.2093973585444338,0.1519241353157129,7522551.571428571,19901573.95070718,52655079.0,19.0,52657861.0,13164465.25,26327075.85578617,52655079.0,19.0,52657478.0,26328739.0,37231398.0016189,52655313.0,2165.0,1,0,0,0,100,60,0.09495258457232056,0.05697155074339234,0.0,46.0,23.88888888888889,23.154073315749674,536.1111111111112,0,1,0,0,1,0,0,0,0.0,26.875,24.6,15.333333333333336,0,0,0,0,0,0,5,123,3,46,319,16384,2,20,2456.0,0.0,2456.0,2456.0,52655079.0,0.0,52655079.0,52655079.0,0
6,117326047,14,16,1386.0,1301.0,517.0,0.0,99.0,172.76529209840197,640.0,0.0,81.31249999999999,169.74911634526995,22.901990382408428,0.2556976968635106,4045725.7586206906,15118928.385277245,58641740.0,9.0,117326047.0,9025080.538461538,22015335.74776769,58641740.0,36.0,117323890.0,7821592.666666668,20636944.08597525,58684723.0,9.0,0,0,0,0,300,328,0.11932559186963827,0.13637210499387234,0.0,640.0,86.67741935483869,166.36734196686044,27678.092473118282,0,0,0,1,0,0,0,0,1.0,89.56666666666666,99.0,81.3125,0,0,0,0,0,0,14,1386,16,1301,29200,16384,8,20,31963.0,19612.313682990083,45831.0,18095.0,58630038.0,16549.12710688996,58641740.0,58618336.0,0
6,117811100,4562,15935,17194.0,22607137.0,1170.0,0.0,3.7689609820254266,65.66633563219112,1460.0,0.0,1418.7095701286428,177.38706321266724,192039.04385919494,173.98190832612545,5748.004488680691,214466.5760089796,10239885.0,-30.0,117811100.0,25830.103047577235,454106.4248092468,10240024.0,1.0,117808725.0,7393.543680180691,243233.47610716245,10240281.0,0.0,0,0,0,0,91240,318700,38.72300657578106,135.25890175034442,0.0,1460.0,1103.7335837642756,609.8363427480995,371900.3649363775,0,0,0,0,1,0,0,0,3.0,1103.7874323071671,3.768960982025429,1418.7095701286476,0,0,0,0,0,0,4562,17194,15935,22607137,14027,16384,15,20,911261.4615384616,1905755.6776792686,5756595.0,131.0,8146534.615384616,1905793.353225481,10239885.0,5513527.0,0
